2018-01-10 12:40:56.625 INFO                            ________________________ Initializing dependency resolution.
2018-01-10 12:41:02.207 INFO                            ________________________ Initializing AuthenticationModule class.
2018-01-10 12:41:02.220 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-01-10 12:41:02.407 INFO                            ________________________ Initializing AuthenticationModule class.
2018-01-10 12:41:02.407 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-01-10 12:41:02.583 DEBUG                           ________________________ language: en-GB
2018-01-10 12:41:02.588 DEBUG                           ________________________ language: en-US;q=0.9
2018-01-10 12:41:02.588 DEBUG                           ________________________ language: en;q=0.8
2018-01-10 12:41:02.588 DEBUG                           ________________________ Request Type: False
2018-01-10 12:41:02.588 INFO                            ________________________ ******** Beginning request. ********: (GET)/
2018-01-10 12:41:02.588 DEBUG                           ________________________ QueryString:
2018-01-10 12:41:02.588 DEBUG                           ________________________ Form:
2018-01-10 12:41:02.588 DEBUG                           ________________________ Cookies:
2018-01-10 12:41:02.731 INFO                            ________________________ ******** Beginning OnAuthenticateRequest. ********
2018-01-10 12:41:02.731 WARN                            ________________________ Forms Authentication cookie not in request cookies.
2018-01-10 12:41:02.731 WARN                            ________________________ Nothing sent in request data.
2018-01-10 12:41:02.967 DEBUG                           ________________________ Encrypted ticket: 
2018-01-10 12:41:02.967 INFO                            ________________________ ******** Exiting OnAuthenticateRequest. ********
2018-01-10 12:41:03.021 INFO                            ________________________ Initializing Role Provider
2018-01-10 12:41:03.177 INFO                            wacr5wqfibc0v4od42jrutoh ******** Beginning OnPostAcquireRequestState. ********
2018-01-10 12:41:03.183 INFO                            wacr5wqfibc0v4od42jrutoh Session Available: True
2018-01-10 12:41:03.183 INFO                            wacr5wqfibc0v4od42jrutoh Session keys: 0
2018-01-10 12:41:03.183 INFO                            wacr5wqfibc0v4od42jrutoh ******** Exiting OnAuthenticateRequest. ********
2018-01-10 12:41:03.242 INFO                            wacr5wqfibc0v4od42jrutoh Initializing HomeController class.
2018-01-10 12:41:03.294 INFO                            wacr5wqfibc0v4od42jrutoh Executing (GET) /
2018-01-10 12:41:07.087 INFO                            wacr5wqfibc0v4od42jrutoh Finished executing (GET) /
2018-01-10 12:41:07.289 INFO                            ________________________ ******** Ending request. ********: (GET)/
2018-01-10 12:41:07.290 INFO                            ________________________ ContextOnEndRequest
2018-01-10 12:41:07.290 DEBUG                           ________________________ RequestType: GET
2018-01-10 12:41:07.290 DEBUG                           ________________________ StatusCode: 302
2018-01-10 12:41:07.361 DEBUG                           ________________________ language: en-GB
2018-01-10 12:41:07.361 DEBUG                           ________________________ language: en-US;q=0.9
2018-01-10 12:41:07.361 DEBUG                           ________________________ language: en;q=0.8
2018-01-10 12:41:07.361 DEBUG                           ________________________ Request Type: False
2018-01-10 12:41:07.361 INFO                            ________________________ ******** Beginning request. ********: (GET)/Account/Login?returnUrl=%2F
2018-01-10 12:41:07.361 DEBUG                           ________________________ QueryString:
2018-01-10 12:41:07.361 DEBUG                           ________________________     returnUrl = /
2018-01-10 12:41:07.361 DEBUG                           ________________________ Form:
2018-01-10 12:41:07.368 DEBUG                           ________________________ Cookies:
2018-01-10 12:41:07.368 INFO                            ________________________ ******** Beginning OnAuthenticateRequest. ********
2018-01-10 12:41:07.368 WARN                            ________________________ Forms Authentication cookie not in request cookies.
2018-01-10 12:41:07.368 WARN                            ________________________ Nothing sent in request data.
2018-01-10 12:41:07.368 DEBUG                           ________________________ Encrypted ticket: 
2018-01-10 12:41:07.368 INFO                            ________________________ ******** Exiting OnAuthenticateRequest. ********
2018-01-10 12:41:07.368 INFO                            xhrenp3nutl0zaahq5r2yuyl ******** Beginning OnPostAcquireRequestState. ********
2018-01-10 12:41:07.368 INFO                            xhrenp3nutl0zaahq5r2yuyl Session Available: True
2018-01-10 12:41:07.368 INFO                            xhrenp3nutl0zaahq5r2yuyl Session keys: 0
2018-01-10 12:41:07.368 INFO                            xhrenp3nutl0zaahq5r2yuyl ******** Exiting OnAuthenticateRequest. ********
2018-01-10 12:41:11.389 INFO                            xhrenp3nutl0zaahq5r2yuyl Executing (GET) /Account/Login
2018-01-10 12:41:11.400 INFO                            xhrenp3nutl0zaahq5r2yuyl Finished executing (GET) /Account/Login
2018-01-10 12:41:15.167 INFO                            xhrenp3nutl0zaahq5r2yuyl Disposing AccountController class.
2018-01-10 12:41:15.167 INFO                            xhrenp3nutl0zaahq5r2yuyl AccountController disposed of.
2018-01-10 12:41:15.167 INFO                            xhrenp3nutl0zaahq5r2yuyl Disposing AccountController class.
2018-01-10 12:41:15.167 INFO                            xhrenp3nutl0zaahq5r2yuyl AccountController disposed of.
2018-01-10 12:41:15.190 INFO                            ________________________ ******** Ending request. ********: (GET)/Account/Login?returnUrl=%2F
2018-01-10 12:41:15.190 INFO                            ________________________ ContextOnEndRequest
2018-01-10 12:41:15.190 DEBUG                           ________________________ RequestType: GET
2018-01-10 12:41:15.190 DEBUG                           ________________________ StatusCode: 200
2018-01-10 12:41:15.254 INFO                            ________________________ Initializing AuthenticationModule class.
2018-01-10 12:41:16.193 INFO                            ________________________ Initializing AuthenticationModule class.
2018-01-10 12:41:17.173 INFO                            ________________________ Initializing AuthenticationModule class.
2018-01-10 12:41:18.192 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-01-10 12:41:19.156 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-01-10 12:41:20.172 DEBUG                           ________________________ language: en-GB
2018-01-10 12:41:21.173 DEBUG                           ________________________ language: en-GB
2018-01-10 12:41:22.172 DEBUG                           ________________________ language: en-US;q=0.9
2018-01-10 12:41:22.198 INFO                            ________________________ Initializing AuthenticationModule class.
