2018-02-06 11:24:00.898 INFO                            ________________________ Initializing dependency resolution.
2018-02-06 11:24:05.447 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:05.459 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:05.635 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:05.635 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:05.800 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:05.800 DEBUG                           ________________________ language: en-US;q=0.9
2018-02-06 11:24:05.800 DEBUG                           ________________________ language: en;q=0.8
2018-02-06 11:24:05.800 DEBUG                           ________________________ Request Type: False
2018-02-06 11:24:05.800 INFO                            ________________________ ******** Beginning request. ********: (GET)/
2018-02-06 11:24:05.811 DEBUG                           ________________________ QueryString:
2018-02-06 11:24:05.811 DEBUG                           ________________________ Form:
2018-02-06 11:24:05.811 DEBUG                           ________________________ Cookies:
2018-02-06 11:24:05.883 INFO                            ________________________ ******** Beginning OnAuthenticateRequest. ********
2018-02-06 11:24:05.883 WARN                            ________________________ Forms Authentication cookie not in request cookies.
2018-02-06 11:24:05.891 WARN                            ________________________ Nothing sent in request data.
2018-02-06 11:24:06.087 DEBUG                           ________________________ Encrypted ticket: 
2018-02-06 11:24:06.087 INFO                            ________________________ ******** Exiting OnAuthenticateRequest. ********
2018-02-06 11:24:06.137 INFO                            ________________________ Initializing Role Provider
2018-02-06 11:24:06.317 INFO                            wpemz0kasrlmhubwslansds0 ******** Beginning OnPostAcquireRequestState. ********
2018-02-06 11:24:06.327 INFO                            wpemz0kasrlmhubwslansds0 Session Available: True
2018-02-06 11:24:06.327 INFO                            wpemz0kasrlmhubwslansds0 Session keys: 0
2018-02-06 11:24:06.327 INFO                            wpemz0kasrlmhubwslansds0 ******** Exiting OnAuthenticateRequest. ********
2018-02-06 11:24:06.388 INFO                            wpemz0kasrlmhubwslansds0 Initializing HomeController class.
2018-02-06 11:24:06.428 INFO                            wpemz0kasrlmhubwslansds0 Executing (GET) /
2018-02-06 11:24:09.100 INFO                            wpemz0kasrlmhubwslansds0 Finished executing (GET) /
2018-02-06 11:24:09.301 INFO                            ________________________ ******** Ending request. ********: (GET)/
2018-02-06 11:24:09.301 INFO                            ________________________ ContextOnEndRequest
2018-02-06 11:24:09.301 DEBUG                           ________________________ RequestType: GET
2018-02-06 11:24:09.301 DEBUG                           ________________________ StatusCode: 302
2018-02-06 11:24:09.377 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:09.377 DEBUG                           ________________________ language: en-US;q=0.9
2018-02-06 11:24:09.377 DEBUG                           ________________________ language: en;q=0.8
2018-02-06 11:24:09.377 DEBUG                           ________________________ Request Type: False
2018-02-06 11:24:09.377 INFO                            ________________________ ******** Beginning request. ********: (GET)/Account/Login?returnUrl=%2F
2018-02-06 11:24:09.377 DEBUG                           ________________________ QueryString:
2018-02-06 11:24:09.377 DEBUG                           ________________________     returnUrl = /
2018-02-06 11:24:09.377 DEBUG                           ________________________ Form:
2018-02-06 11:24:09.377 DEBUG                           ________________________ Cookies:
2018-02-06 11:24:09.377 DEBUG                           ________________________     Auth = 
2018-02-06 11:24:09.377 INFO                            ________________________ ******** Beginning OnAuthenticateRequest. ********
2018-02-06 11:24:09.377 WARN                            ________________________ Forms Authentication cookie not in request cookies.
2018-02-06 11:24:09.377 WARN                            ________________________ Nothing sent in request data.
2018-02-06 11:24:09.389 DEBUG                           ________________________ Encrypted ticket: 
2018-02-06 11:24:09.389 INFO                            ________________________ ******** Exiting OnAuthenticateRequest. ********
2018-02-06 11:24:09.389 INFO                            cqe131zn5p4syhfphvfsvtna ******** Beginning OnPostAcquireRequestState. ********
2018-02-06 11:24:09.389 INFO                            cqe131zn5p4syhfphvfsvtna Session Available: True
2018-02-06 11:24:09.389 INFO                            cqe131zn5p4syhfphvfsvtna Session keys: 0
2018-02-06 11:24:09.389 INFO                            cqe131zn5p4syhfphvfsvtna ******** Exiting OnAuthenticateRequest. ********
2018-02-06 11:24:10.369 INFO                            cqe131zn5p4syhfphvfsvtna Executing (GET) /Account/Login
2018-02-06 11:24:10.378 INFO                            cqe131zn5p4syhfphvfsvtna Finished executing (GET) /Account/Login
2018-02-06 11:24:13.972 INFO                            cqe131zn5p4syhfphvfsvtna Disposing AccountController class.
2018-02-06 11:24:13.972 INFO                            cqe131zn5p4syhfphvfsvtna AccountController disposed of.
2018-02-06 11:24:13.972 INFO                            cqe131zn5p4syhfphvfsvtna Disposing AccountController class.
2018-02-06 11:24:13.972 INFO                            cqe131zn5p4syhfphvfsvtna AccountController disposed of.
2018-02-06 11:24:13.996 INFO                            ________________________ ******** Ending request. ********: (GET)/Account/Login?returnUrl=%2F
2018-02-06 11:24:13.996 INFO                            ________________________ ContextOnEndRequest
2018-02-06 11:24:13.996 DEBUG                           ________________________ RequestType: GET
2018-02-06 11:24:14.001 DEBUG                           ________________________ StatusCode: 200
2018-02-06 11:24:14.017 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:14.075 DEBUG                           ________________________ language: en-US;q=0.9
2018-02-06 11:24:14.997 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:15.998 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:17.000 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:17.984 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:18.998 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:20.002 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:21.003 DEBUG                           ________________________ language: en-US;q=0.9
2018-02-06 11:24:21.047 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.078 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.100 DEBUG                           ________________________ language: en-US;q=0.9
2018-02-06 11:24:21.122 DEBUG                           ________________________ language: en;q=0.8
2018-02-06 11:24:21.145 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.170 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.198 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.223 DEBUG                           ________________________ language: en;q=0.8
2018-02-06 11:24:21.250 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.250 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.286 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.311 DEBUG                           ________________________ language: en;q=0.8
2018-02-06 11:24:21.336 DEBUG                           ________________________ Request Type: False
2018-02-06 11:24:21.362 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.386 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.386 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.390 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.413 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.434 DEBUG                           ________________________ Request Type: False
2018-02-06 11:24:21.457 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.457 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:21.481 INFO                            ________________________ Initializing AuthenticationModule class.
2018-02-06 11:24:21.502 DEBUG                           ________________________ Request Type: False
2018-02-06 11:24:21.527 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:21.551 INFO                            ________________________ ******** Beginning request. ********: (GET)/Content/shared.css
2018-02-06 11:24:21.574 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:21.597 DEBUG                           ________________________ language: en-GB
2018-02-06 11:24:21.625 INFO                            ________________________ ******** Initializing PipelineLoggingModule class. ********
2018-02-06 11:24:21.625 DEBUG                           ________________________ language: en-GB
